disc_number;duration_ms;explicit;track_number;track_popularity;track_id;track_name;audio_features_danceability;audio_features_energy;audio_features_key;audio_features_loudness;audio_features_mode;audio_features_speechiness;audio_features_acousticness;audio_features_instrumentalness;audio_features_liveness;audio_features_valence;audio_features_tempo;audio_features_id;audio_features_time_signature;album_id;album_name;album_release_date;album_total_tracks
1;230466;FALSO;16;73;0qAIiGFKLdV1xpNlEhjpq8;New Romantics;633;889;50;-587;1;715;463;458;658;584;121956;0qAIiGFKLdV1xpNlEhjpq8;40;1yGbNOtRIgdIiGHOEBaZWf;1989 (Deluxe);1/01/2014;19
1;216333;FALSO;17;0;4FoV729rw7IhoKlMZW5K5V;;592;128;90;-17932;0;589;829;0;527;15;78828;4FoV729rw7IhoKlMZW5K5V;40;1yGbNOtRIgdIiGHOEBaZWf;1989 (Deluxe);1/01/2014;19
1;-107133;FALSO;18;0;4eTXfpHxhxVofrBUjAhPMg;I Wish You Would - Voice Memo;781;357;0;-16394;1;912;717;0;185;645;118317;4eTXfpHxhxVofrBUjAhPMg;40;1yGbNOtRIgdIiGHOEBaZWf;1989 (Deluxe);1/01/2014;19
1;131186;FALSO;19;0;4e6QU4gpfZj9xxcK856RgG;Blank Space - Voice Memo;675;234;50;-15064;0;721;801;0;657;578;127296;4e6QU4gpfZj9xxcK856RgG;40;1yGbNOtRIgdIiGHOEBaZWf;1989 (Deluxe);1/01/2014;19
1;212600;FALSO;1;68;10nqz67NQWWa7XPq7ycihi;Welcome To New York;793;634;70;-4807;1;324;38;0.000176;304;615;117023;10nqz67NQWWa7XPq7ycihi;40;5fy0X0JmZRZnVa2UEicIOl;1989;1/01/2014;13
1;231826;FALSO;2;66;2ls70nUDfjzm1lSRDuKxmw;Blank Space;752;678;50;-5421;1;646;85;0.000164;13;583;96009;2ls70nUDfjzm1lSRDuKxmw;40;5fy0X0JmZRZnVa2UEicIOl;1989;1/01/2014;13
1;231000;FALSO;3;64;71PmZqBXH0RUETqxpwlV0w;;598;786;20;-5572;1;382;256;143;117;456;95021;71PmZqBXH0RUETqxpwlV0w;40;5fy0X0JmZRZnVa2UEicIOl;1989;1/01/2014;13
1;235800;FALSO;4;55;7EpVQjqtKygiwJIASxMWNg;Out Of The Woods;552;841;70;-6938;1;372;103;0.00123;337;342;91993;7EpVQjqtKygiwJIASxMWNg;40;5fy0X0JmZRZnVa2UEicIOl;1989;1/01/2014;13
1;193293;FALSO;5;64;4NNolUeL5m2ju7kf8pdg6H;All You Had To Do Was Stay;602;735;50;-5778;1;337;196;0.00477;105;472;96969;4NNolUeL5m2ju7kf8pdg6H;40;5fy0X0JmZRZnVa2UEicIOl;1989;1/01/2014;13
1;219200;FALSO;6;61;1kKlhuQE0HXp1IwBRpaH2P;Shake It Off;648;785;70;-5414;1;165;561;0;148;943;16002;1kKlhuQE0HXp1IwBRpaH2P;40;5fy0X0JmZRZnVa2UEicIOl;1989;1/01/2014;13
1;207440;FALSO;7;51;5RVJ6VKfwtosA5Q1qeHdjF;I Wish You Would;649;898;0;-5963;1;511;16;0.00099;109;503;118027;5RVJ6VKfwtosA5Q1qeHdjF;40;5fy0X0JmZRZnVa2UEicIOl;1989;1/01/2014;13
1;211933;FALSO;8;79;0TvQLMecTE8utzoNmvXRbK;;652;802;70;-6114;1;181;871;0.000645;148;295;170157;0TvQLMecTE8utzoNmvXRbK;40;5fy0X0JmZRZnVa2UEicIOl;1989;1/01/2014;13
1;220440;FALSO;9;81;3fVnlF4pGqWI9flVENcT28;Wildest Dreams;553;664;80;-7417;1;741;709;56;106;467;14006;3fVnlF4pGqWI9flVENcT28;40;5fy0X0JmZRZnVa2UEicIOl;1989;1/01/2014;13
1;247533;FALSO;10;52;5Z9ocF6ng0m2haHnKtHwTp;How You Get The Girl;764;659;50;-6136;1;492;463;458;915;525;119982;5Z9ocF6ng0m2haHnKtHwTp;40;5fy0X0JmZRZnVa2UEicIOl;1989;1/01/2014;13
1;250093;FALSO;11;51;7lTxQZVXlvIX7Z3szSy8Sh;This Love;485;459;40;-8768;1;337;635;0;101;858;71981;7lTxQZVXlvIX7Z3szSy8Sh;40;5fy0X0JmZRZnVa2UEicIOl;1989;1/01/2014;13
1;195706;FALSO;12;52;6Ck9WerfsyvC4v4AylUoDp;I Know Places;595;763;0;-4991;1;661;231;0;2;507;159959;6Ck9WerfsyvC4v4AylUoDp;40;5fy0X0JmZRZnVa2UEicIOl;1989;1/01/2014;13
1;271000;FALSO;13;51;2k43eySbfpDVx0PrO99UI8;Clean;81;38;40;-7755;1;35;242;0;113;211;103981;2k43eySbfpDVx0PrO99UI8;40;5fy0X0JmZRZnVa2UEicIOl;1989;1/01/2014;13
1;295720;FALSO;1;50;0b16LTzby1YRVd2nq2Z0fw;State Of Grace;588;825;40;-5882;1;328;197;138;884;397;129968;0b16LTzby1YRVd2nq2Z0fw;40;1KVKqWeRuXsJDLTW0VuD29;Red (Deluxe Edition);22/10/2012;22
1;-223093;FALSO;2;59;7gJtmLyPTwKzhGzMBXtuXH;;602;896;10;-4267;0;437;773;0.00887;911;641;124978;7gJtmLyPTwKzhGzMBXtuXH;40;1KVKqWeRuXsJDLTW0VuD29;Red (Deluxe Edition);22/10/2012;22
1;242760;FALSO;3;48;7nECwCDHS1JvQbrmuorZIH;Treacherous;704;621;20;-8086;1;334;101;0.000043;14;395;109995;7nECwCDHS1JvQbrmuorZIH;40;1KVKqWeRuXsJDLTW0VuD29;Red (Deluxe Edition);22/10/2012;22
1;219720;FALSO;4;64;3lKZf71jeNi14udIFPJ29V;I Knew You Were Trouble.;622;469;30;-6798;0;363;454;0.000225;335;679;77019;3lKZf71jeNi14udIFPJ29V;40;1KVKqWeRuXsJDLTW0VuD29;Red (Deluxe Edition);22/10/2012;22
1;329160;FALSO;5;65;6GNRkaWUB0Lwc19SdkTgx8;All Too Well;602;609;0;-7803;1;243;382;2;128;337;9306;6GNRkaWUB0Lwc19SdkTgx8;40;1KVKqWeRuXsJDLTW0VuD29;Red (Deluxe Edition);22/10/2012;22
1;232120;FALSO;6;63;3WC5CVAahvn98hiseoIvbw;22;661;729;70;-6561;1;376;215;13;477;668;103987;3WC5CVAahvn98hiseoIvbw;40;1KVKqWeRuXsJDLTW0VuD29;Red (Deluxe Edition);22/10/2012;22
1;244560;FALSO;7;49;1eyqSYBCTane4rl4vc6PWJ;I Almost Do;567;481;40;-7357;1;27;173;0.00413;182;233;145865;1eyqSYBCTane4rl4vc6PWJ;40;1KVKqWeRuXsJDLTW0VuD29;Red (Deluxe Edition);22/10/2012;22
1;193146;FALSO;8;63;6kISMRfweKSvgHR0urMQFG;We Are Never Ever Getting Back Together;628;676;70;-5911;1;916;957;0.00265;121;75;85984;6kISMRfweKSvgHR0urMQFG;40;1KVKqWeRuXsJDLTW0VuD29;Red (Deluxe Edition);22/10/2012;22
1;205853;FALSO;9;51;0F2S1QlnMaOfmNHIgmES3k;Stay Stay Stay;729;748;0;-667;1;245;307;0.000129;962;928;99981;0F2S1QlnMaOfmNHIgmES3k;40;1KVKqWeRuXsJDLTW0VuD29;Red (Deluxe Edition);22/10/2012;22
1;299013;FALSO;10;51;2Tz4JnXZOcjcp8fWfMjBBk;The Last Time;505;443;20;-7039;1;276;35;0.000315;906;123;94069;2Tz4JnXZOcjcp8fWfMjBBk;40;1KVKqWeRuXsJDLTW0VuD29;Red (Deluxe Edition);22/10/2012;22
1;202960;FALSO;11;47;3KmYVOuK2eG7LGP7qQ8DLR;Holy Ground;627;816;40;-6698;1;774;162;208;965;648;157043;3KmYVOuK2eG7LGP7qQ8DLR;40;1KVKqWeRuXsJDLTW0VuD29;Red (Deluxe Edition);22/10/2012;22
1;284866;FALSO;12;46;70e9zuv2pJc7ON1OUAJ1zl;Sad Beautiful Tragic;624;34;70;-12411;1;29;632;337;805;261;129987;70e9zuv2pJc7ON1OUAJ1zl;30;1KVKqWeRuXsJDLTW0VuD29;Red (Deluxe Edition);22/10/2012;22
1;240266;FALSO;13;46;5VQLMrWhailAhErKNUSnv1;The Lucky One;706;499;40;-7675;1;369;371;0;132;545;117937;5VQLMrWhailAhErKNUSnv1;40;1KVKqWeRuXsJDLTW0VuD29;Red (Deluxe Edition);22/10/2012;22
1;10;FALSO;14;56;5PjfMmF06QtxTPZBZHdhoZ;Everything Has Changed;624;458;60;-6755;1;287;36;0.000389;311;436;80016;5PjfMmF06QtxTPZBZHdhoZ;40;1KVKqWeRuXsJDLTW0VuD29;Red (Deluxe Edition);22/10/2012;22
1;220600;FALSO;15;47;1gL4vMhDV3RgJQmDuY5HK1;Starlight;649;777;90;-5804;1;406;213;335;21;587;126018;1gL4vMhDV3RgJQmDuY5HK1;40;1KVKqWeRuXsJDLTW0VuD29;Red (Deluxe Edition);22/10/2012;22
1;239426;FALSO;16;50;1yG491M3fRfowMdGN5pey4;Begin Again;53;526;70;-8349;1;263;199;0.000352;14;323;79025;1yG491M3fRfowMdGN5pey4;40;1KVKqWeRuXsJDLTW0VuD29;Red (Deluxe Edition);22/10/2012;22
1;286613;FALSO;17;44;4qTAwKJQ68gmnrnfPD3vlO;The Moment I Knew;619;506;70;-7327;1;315;187;0.00147;101;274;12603;4qTAwKJQ68gmnrnfPD3vlO;40;1KVKqWeRuXsJDLTW0VuD29;Red (Deluxe Edition);22/10/2012;22
1;223920;FALSO;18;48;1n8rB9AhxiAvVP1E2c3yOd;Come Back...Be Here;483;548;40;-6291;1;254;471;0.000201;997;217;79926;1n8rB9AhxiAvVP1E2c3yOd;40;1KVKqWeRuXsJDLTW0VuD29;Red (Deluxe Edition);22/10/2012;22
1;220840;FALSO;19;43;6VFpuI0DDmbC5UyWZQ4IRY;Girl At Home;733;59;50;-586;1;284;272;0;134;633;125048;6VFpuI0DDmbC5UyWZQ4IRY;40;1KVKqWeRuXsJDLTW0VuD29;Red (Deluxe Edition);22/10/2012;22
1;240266;FALSO;20;40;7skiELMb9SiQCcBpsExIJf;Treacherous - Original Demo Recording;828;64;20;-8248;1;355;175;0.00614;991;519;109993;7skiELMb9SiQCcBpsExIJf;40;1KVKqWeRuXsJDLTW0VuD29;Red (Deluxe Edition);22/10/2012;22
1;227080;FALSO;21;42;2OghnlGqZZsFzHjG0CSE9l;Red - Original Demo Recording;678;902;10;-4659;0;358;113;235;705;637;124998;2OghnlGqZZsFzHjG0CSE9l;40;1KVKqWeRuXsJDLTW0VuD29;Red (Deluxe Edition);22/10/2012;22
1;323080;FALSO;22;43;5mfDBWY7ncZFm7ykmFTG4i;State Of Grace - Acoustic;626;118;70;-1591;1;305;664;169;127;682;105597;5mfDBWY7ncZFm7ykmFTG4i;40;1KVKqWeRuXsJDLTW0VuD29;Red (Deluxe Edition);22/10/2012;22
1;336826;FALSO;1;49;1aBJNc2thaKyh5THWzIqHX;Sparks Fly - Live/2011;455;783;50;-5184;1;393;917;0;918;298;114981;1aBJNc2thaKyh5THWzIqHX;40;6fyR4wBPwLHKcRtxgd4sGh;;25/10/2010;16
1;259279;FALSO;2;47;7yndkPYP6YQQLBpPsizDfh;Mine - Live/2011;496;852;70;-4775;1;373;233;0;554;442;120969;7yndkPYP6YQQLBpPsizDfh;40;6fyR4wBPwLHKcRtxgd4sGh;;25/10/2010;16
1;290520;FALSO;3;48;72GIZuUXo14oyrS0si3Rgc;The Story Of Us - Live;;908;90;-5156;1;651;;0;815;472;139813;72GIZuUXo14oyrS0si3Rgc;40;6fyR4wBPwLHKcRtxgd4sGh;;25/10/2010;16
1;1000;FALSO;4;47;7mFiEij8AXPUZB7aKLbUlQ;Mean - Live/2011;429;915;40;-4373;1;69;154;0;693;432;;7mFiEij8AXPUZB7aKLbUlQ;40;6fyR4wBPwLHKcRtxgd4sGh;;25/10/2010;16
1;245973;FALSO;5;47;68QyrSzpnoU04AAhE5z8lj;Ours - Live/2011;421;355;0;-1021;1;298;715;0;867;267;77769;68QyrSzpnoU04AAhE5z8lj;40;6fyR4wBPwLHKcRtxgd4sGh;;25/10/2010;16
1;362826;FALSO;6;54;;Back To December/Apologize/You're Not Sorry - Live/2011/Medley;374;516;20;-8745;1;294;155;0;795;171;142057;1IsquhJFJ0qcFZI7FeAEuN;40;6fyR4wBPwLHKcRtxgd4sGh;;25/10/2010;16
1;344573;FALSO;7;49;6505MLhnqTDDg4tjoUz2Wp;Better Than Revenge - Live/2011;445;887;110;-5629;0;768;306;0.00267;931;386;145954;6505MLhnqTDDg4tjoUz2Wp;40;6fyR4wBPwLHKcRtxgd4sGh;;25/10/2010;16
1;248146;FALSO;8;47;3QFB14MOUf3imlyISNmrbT;Speak Now - Live/2011;615;694;70;-5251;1;318;636;0.000128;83;373;118876;3QFB14MOUf3imlyISNmrbT;40;6fyR4wBPwLHKcRtxgd4sGh;;25/10/2010;16
1;369066;FALSO;9;47;6hH37tyeRdyan1mAppmVor;Last Kiss - Live/2011;427;395;0;-12551;1;291;205;0.000873;701;188;79517;6hH37tyeRdyan1mAppmVor;30;6fyR4wBPwLHKcRtxgd4sGh;;25/10/2010;16
1;315173;FALSO;10;53;0BSmbCIY36iw04azzJ3S0S;Drops Of Jupiter - Live/2011;374;504;20;-8407;1;392;806;0;76;27;109025;0BSmbCIY36iw04azzJ3S0S;50;6fyR4wBPwLHKcRtxgd4sGh;;25/10/2010;16
1;189146;FALSO;11;49;6KF9xd2hBLuexrmBX4vUWD;Bette Davis Eyes - Live/2011;327;488;60;-9287;1;322;713;0;837;363;10446;6KF9xd2hBLuexrmBX4vUWD;40;6fyR4wBPwLHKcRtxgd4sGh;;25/10/2010;16
1;83253;FALSO;12;50;4KB3zBArZ1rHRExilzycaV;I Want You Back - Live/2011;536;512;60;-6794;1;341;794;122;497;249;97397;4KB3zBArZ1rHRExilzycaV;40;6fyR4wBPwLHKcRtxgd4sGh;;25/10/2010;16
1;404680;FALSO;13;48;4DbI1rr4IQ2bc8nejy9ttd;Dear John - Live/2011;521;386;40;-8784;1;301;157;0;884;138;119518;4DbI1rr4IQ2bc8nejy9ttd;30;6fyR4wBPwLHKcRtxgd4sGh;;25/10/2010;16
1;389213;FALSO;14;49;;Enchanted - Live/2011;34;663;80;-5597;1;331;747;0.000234;563;214;163678;3lm4L3pPL32PFy74dR17OR;40;6fyR4wBPwLHKcRtxgd4sGh;;25/10/2010;16
1;292426;FALSO;15;48;6znB7YZhMJT2B83zfbiyLq;Haunted - Live/2011;338;818;50;-7495;1;496;245;0;889;177;162157;6znB7YZhMJT2B83zfbiyLq;40;6fyR4wBPwLHKcRtxgd4sGh;;25/10/2010;16
1;376466;FALSO;16;48;5QkzyLUb4ggojNDp8G2OxX;Long Live - Live/2011;544;728;70;-5838;1;282;53;0;865;204;101939;5QkzyLUb4ggojNDp8G2OxX;40;6fyR4wBPwLHKcRtxgd4sGh;;25/10/2010;16
1;230546;FALSO;1;49;;Mine - POP Mix;696;768;70;-3863;1;308;461;0.000121;101;692;12105;0GxW5K0qzrq7L1jwSY5OmY;40;6Ar2o9KCqcyYF9J0aQP3au;Speak Now;25/10/2010;14
1;260946;FALSO;2;59;46NGAvL695VnbcSeTmQWmM;Sparks Fly;608;785;50;-2976;1;311;387;0;158;376;114985;46NGAvL695VnbcSeTmQWmM;40;6Ar2o9KCqcyYF9J0aQP3au;Speak Now;25/10/2010;14
1;293040;FALSO;3;70;5l6GqSxplqnZbLg0LTPQeG;Back To December;517;606;20;-5797;1;289;202;0;324;296;141929;5l6GqSxplqnZbLg0LTPQeG;40;6Ar2o9KCqcyYF9J0aQP3au;Speak Now;25/10/2010;14
1;240773;FALSO;4;59;7dXKdjpOaH2iwfFKmUj7aq;Speak Now;708;601;70;-375;1;306;101;0;979;742;118962;7dXKdjpOaH2iwfFKmUj7aq;40;6Ar2o9KCqcyYF9J0aQP3au;Speak Now;25/10/2010;14
1;403933;FALSO;5;54;3K2es3gElMRJ3qvmPW442g;Dear John;583;468;40;-5378;1;278;183;0.000165;111;126;119375;3K2es3gElMRJ3qvmPW442g;30;6Ar2o9KCqcyYF9J0aQP3au;Speak Now;25/10/2010;14
1;237746;FALSO;6;56;0KztjtD3ytzgYjUKIVfBnW;Mean;57;747;40;-3978;1;426;445;0;219;808;164004;0KztjtD3ytzgYjUKIVfBnW;40;6Ar2o9KCqcyYF9J0aQP3au;Speak Now;25/10/2010;14
1;265680;FALSO;7;56;3lXekiVK1ZPZbKconsys73;The Story Of Us;575;855;90;-4827;1;467;315;161;419;84;13992;3lXekiVK1ZPZbKconsys73;40;6Ar2o9KCqcyYF9J0aQP3au;Speak Now;25/10/2010;14
1;290480;FALSO;8;51;3JilapcaOXzjR9gtvCY8FO;Never Grow Up;715;308;20;-8829;1;305;829;0;16;547;124899;3JilapcaOXzjR9gtvCY8FO;40;6Ar2o9KCqcyYF9J0aQP3au;Speak Now;25/10/2010;14
1;352200;FALSO;9;78;04S1pkp1VaIqjg8zZqknR5;Enchanted;535;618;80;-3913;1;273;716;388;169;228;81975;04S1pkp1VaIqjg8zZqknR5;40;6Ar2o9KCqcyYF9J0aQP3au;Speak Now;25/10/2010;14
1;217173;FALSO;10;61;0PWgAyoxsjwGRuFSO0fyya;Better Than Revenge;519;917;110;-3185;0;887;167;0.00206;359;652;145882;0PWgAyoxsjwGRuFSO0fyya;40;6Ar2o9KCqcyYF9J0aQP3au;Speak Now;25/10/2010;14
1;302266;FALSO;11;46;0mTgFzkDgSAF3nJY25XCXG;Innocent;553;604;10;-5295;0;258;202;0;125;186;133989;0mTgFzkDgSAF3nJY25XCXG;40;6Ar2o9KCqcyYF9J0aQP3au;Speak Now;25/10/2010;14
1;242093;FALSO;12;53;2YjKcFQ1vYFhQPgsmCOjss;Haunted;434;944;50;-2641;1;581;769;0;151;361;16202;2YjKcFQ1vYFhQPgsmCOjss;40;6Ar2o9KCqcyYF9J0aQP3au;Speak Now;25/10/2010;14
1;367146;FALSO;13;57;4EUQXLipplO2v9mVaqQtjc;Last Kiss;359;329;100;-9531;1;293;581;0.00375;979;208;84358;4EUQXLipplO2v9mVaqQtjc;30;6Ar2o9KCqcyYF9J0aQP3au;Speak Now;25/10/2010;14
1;317960;FALSO;14;56;4ewAfHYpDTzpW1GKO44CVP;Long Live;412;682;70;-4319;1;339;426;0.00747;106;146;203959;4ewAfHYpDTzpW1GKO44CVP;40;6Ar2o9KCqcyYF9J0aQP3au;Speak Now;25/10/2010;14
1;230546;FALSO;1;49;0OAHsZ8vrS2NKom3cvfJQD;Mine - POP Mix;696;768;70;-3863;1;308;461;0.000121;101;692;12105;0OAHsZ8vrS2NKom3cvfJQD;40;6S6JQWzUrJVcJLK4fi74Fw;Speak Now (Deluxe Package);1/01/2010;22
1;260946;FALSO;2;57;09cM9BjyNFizKUOXh6j9rT;Sparks Fly;608;785;50;-2976;1;311;387;0;158;376;114985;09cM9BjyNFizKUOXh6j9rT;40;6S6JQWzUrJVcJLK4fi74Fw;Speak Now (Deluxe Package);1/01/2010;22
1;293040;FALSO;3;69;0tr6XR58KBdDYd8qvHVTs8;Back To December;517;606;20;-5797;1;289;202;0;324;296;141929;0tr6XR58KBdDYd8qvHVTs8;40;6S6JQWzUrJVcJLK4fi74Fw;Speak Now (Deluxe Package);1/01/2010;22
1;240773;FALSO;4;60;2PBghI9zJkQEWBzMSMo2Ki;Speak Now;708;601;70;-375;1;306;101;0;979;742;118962;2PBghI9zJkQEWBzMSMo2Ki;40;6S6JQWzUrJVcJLK4fi74Fw;Speak Now (Deluxe Package);1/01/2010;22
1;403887;FALSO;5;53;1GeLxMgpeCnMJntwyW6rLw;Dear John;583;468;40;-5378;1;278;183;0.000165;111;126;119375;1GeLxMgpeCnMJntwyW6rLw;30;6S6JQWzUrJVcJLK4fi74Fw;Speak Now (Deluxe Package);1/01/2010;22
1;237746;FALSO;6;59;6yM6QsnTCTVOkKEvg3hGlo;Mean;57;747;40;-3978;1;426;445;0;219;808;164004;6yM6QsnTCTVOkKEvg3hGlo;40;6S6JQWzUrJVcJLK4fi74Fw;Speak Now (Deluxe Package);1/01/2010;22
1;265636;FALSO;7;48;7vBlnGdfOLzVEqiOQQxeU8;The Story Of Us;575;855;90;-4827;1;467;315;161;419;84;13992;7vBlnGdfOLzVEqiOQQxeU8;40;6S6JQWzUrJVcJLK4fi74Fw;Speak Now (Deluxe Package);1/01/2010;22
1;290480;FALSO;8;50;57w0Uyk2jJAkO2hMJ36xJZ;Never Grow Up;715;308;20;-8829;1;305;829;0;16;547;124899;57w0Uyk2jJAkO2hMJ36xJZ;40;6S6JQWzUrJVcJLK4fi74Fw;Speak Now (Deluxe Package);1/01/2010;22
1;352200;FALSO;9;78;3sqrvkNC6IPTIXvvbx9Arw;Enchanted;535;618;80;-3913;1;273;716;388;169;228;81975;3sqrvkNC6IPTIXvvbx9Arw;40;6S6JQWzUrJVcJLK4fi74Fw;Speak Now (Deluxe Package);1/01/2010;22
1;217173;FALSO;10;61;55mh9j2aB7xZ1Oh463gK8k;Better Than Revenge;519;917;110;-3185;0;887;167;0.00206;359;652;145882;55mh9j2aB7xZ1Oh463gK8k;40;6S6JQWzUrJVcJLK4fi74Fw;Speak Now (Deluxe Package);1/01/2010;22
1;302266;FALSO;11;47;4LraIz87diVQdDK0rhi0S4;Innocent;553;604;10;-5295;0;258;202;0;125;186;133989;4LraIz87diVQdDK0rhi0S4;40;6S6JQWzUrJVcJLK4fi74Fw;Speak Now (Deluxe Package);1/01/2010;22
1;242093;FALSO;12;54;72idZxdEHLbi2YI486c3sE;Haunted;434;944;50;-2641;1;581;769;0;151;361;16202;72idZxdEHLbi2YI486c3sE;40;6S6JQWzUrJVcJLK4fi74Fw;Speak Now (Deluxe Package);1/01/2010;22
1;367146;FALSO;13;54;1VCJ7vk3Y2DoJIAEOXe3V8;Last Kiss;359;329;100;-9531;1;293;581;0.00375;979;208;84358;1VCJ7vk3Y2DoJIAEOXe3V8;30;6S6JQWzUrJVcJLK4fi74Fw;Speak Now (Deluxe Package);1/01/2010;22
1;3000;FALSO;14;152;7BFc7ffruhZ4Hecnqf5xju;Long Live;412;682;70;-4319;1;339;426;0.00747;106;146;203959;7BFc7ffruhZ4Hecnqf5xju;40;6S6JQWzUrJVcJLK4fi74Fw;Speak Now (Deluxe Package);1/01/2010;22
1;238173;FALSO;15;53;0hK93KD6Y0j9giUGh4Valj;Ours;61;556;0;-7369;1;285;505;0;851;192;159838;0hK93KD6Y0j9giUGh4Valj;40;6S6JQWzUrJVcJLK4fi74Fw;Speak Now (Deluxe Package);1/01/2010;22
1;234546;FALSO;16;53;5tSmAABuoOfR59lrtXdDqm;If This Was A Movie;515;724;40;-3498;1;267;154;0.000405;269;257;147788;5tSmAABuoOfR59lrtXdDqm;40;6S6JQWzUrJVcJLK4fi74Fw;Speak Now (Deluxe Package);1/01/2010;22
1;276266;FALSO;17;46;6aJ0ipi4EPmu1aTbFeXZnw;Superman;582;817;70;-3718;1;337;187;0.000194;101;547;131983;6aJ0ipi4EPmu1aTbFeXZnw;40;6S6JQWzUrJVcJLK4fi74Fw;Speak Now (Deluxe Package);1/01/2010;22
1;292533;FALSO;18;56;7k7BOXE4u6luKTwcLEAyrd;Back To December - Acoustic;541;451;20;-6522;1;27;731;0;197;333;141713;7k7BOXE4u6luKTwcLEAyrd;40;6S6JQWzUrJVcJLK4fi74Fw;Speak Now (Deluxe Package);1/01/2010;22
1;217626;FALSO;19;49;6SdBf0ZsJZoKaH5zcDaz9X;Haunted - Acoustic Version;574;462;50;-5124;1;252;841;0;28;314;80858;6SdBf0ZsJZoKaH5zcDaz9X;40;6S6JQWzUrJVcJLK4fi74Fw;Speak Now (Deluxe Package);1/01/2010;22
1;230773;FALSO;20;63;67Io3gxHwfbUreBf114c0u;Mine;621;78;70;-2934;1;297;327;0.000455;184;672;121038;67Io3gxHwfbUreBf114c0u;40;6S6JQWzUrJVcJLK4fi74Fw;Speak Now (Deluxe Package);1/01/2010;22
1;293040;FALSO;21;42;5aNkiOMxQXkpoEY5bTYoCh;Back To December;525;676;20;-4684;1;294;113;0;294;281;14195;5aNkiOMxQXkpoEY5bTYoCh;40;6S6JQWzUrJVcJLK4fi74Fw;Speak Now (Deluxe Package);1/01/2010;22
1;266480;FALSO;22;60;2jt90bYlYDg1lXYWES34LJ;The Story Of Us;546;809;40;-3621;1;41;487;372;437;649;13991;2jt90bYlYDg1lXYWES34LJ;40;6S6JQWzUrJVcJLK4fi74Fw;Speak Now (Deluxe Package);1/01/2010;22
1;237066;FALSO;1;47;6WWvcA62QlnRguluWAk6bv;Jump Then Fall;618;687;20;-5737;1;271;111;0;693;82;79991;6WWvcA62QlnRguluWAk6bv;40;2gP2LMVcIFgVczSJqn340t;Fearless (Platinum Edition);11/11/2008;19
1;311040;FALSO;2;49;6ovFJkdau79DuXEvQjPaNH;Untouchable;419;454;50;-6809;1;335;583;0.000378;974;288;200017;6ovFJkdau79DuXEvQjPaNH;40;2gP2LMVcIFgVczSJqn340t;Fearless (Platinum Edition);11/11/2008;19
1;267506;FALSO;3;47;13MAWVUSkbGMUi6I7RowRK;Forever & Always - Piano Version;592;16;90;-10785;1;347;852;0;116;294;118929;13MAWVUSkbGMUi6I7RowRK;40;2gP2LMVcIFgVczSJqn340t;Fearless (Platinum Edition);11/11/2008;19
1;238093;FALSO;4;45;0cEG04R5cldkTLzK6phlcn;Come In With The Rain;527;461;20;-6172;1;256;961;0.000247;24;23;14394;0cEG04R5cldkTLzK6phlcn;40;2gP2LMVcIFgVczSJqn340t;Fearless (Platinum Edition);11/11/2008;19
1;261453;FALSO;5;44;0XfTh16YcKPzdxMPTeKTAq;SuperStar;61;531;20;-6123;1;239;367;0;351;228;85979;0XfTh16YcKPzdxMPTeKTAq;40;2gP2LMVcIFgVczSJqn340t;Fearless (Platinum Edition);11/11/2008;19
1;237600;FALSO;6;45;1yDJcXc549N6AabNBzFAku;The Other Side Of The Door;476;816;40;-4279;1;347;169;0;238;469;163847;1yDJcXc549N6AabNBzFAku;40;2gP2LMVcIFgVczSJqn340t;Fearless (Platinum Edition);11/11/2008;19
1;242000;FALSO;7;56;2okho7vU7Nsq1UZD0kgIMi;Fearless;598;714;50;-4397;1;273;364;0.000104;31;467;99979;2okho7vU7Nsq1UZD0kgIMi;40;2gP2LMVcIFgVczSJqn340t;Fearless (Platinum Edition);11/11/2008;19
1;294346;FALSO;8;45;5Ora3Ish2A1JN5veGYTxhw;Fifteen;559;636;70;-44;1;263;728;0;144;214;95485;5Ora3Ish2A1JN5veGYTxhw;40;2gP2LMVcIFgVczSJqn340t;Fearless (Platinum Edition);11/11/2008;19
1;235280;FALSO;9;61;5hnJCRSo4pxRsaEwT9YusG;Love Story;618;736;20;-3937;1;308;157;0;73;307;118982;5hnJCRSo4pxRsaEwT9YusG;40;2gP2LMVcIFgVczSJqn340t;Fearless (Platinum Edition);11/11/2008;19
1;254320;FALSO;10;49;3CI1f4yLwdHzcUnH7o0Xyh;Hey Stephen;843;553;60;-7348;1;317;168;0.000266;107;825;115997;3CI1f4yLwdHzcUnH7o0Xyh;40;2gP2LMVcIFgVczSJqn340t;Fearless (Platinum Edition);11/11/2008;19
1;234440;FALSO;11;44;5yKB8qcTSflDercM2PXwot;White Horse;585;346;0;-8014;1;256;302;0;102;195;92564;5yKB8qcTSflDercM2PXwot;40;2gP2LMVcIFgVczSJqn340t;Fearless (Platinum Edition);11/11/2008;19
1;231146;FALSO;12;62;4kgTdThcDHfuDS2kKxB7Lc;You Belong With Me;687;771;60;-4424;1;384;164;0.00246;112;445;129964;4kgTdThcDHfuDS2kKxB7Lc;40;2gP2LMVcIFgVczSJqn340t;Fearless (Platinum Edition);11/11/2008;19
